brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket,price_bucket_sort,discount_bucket,discount_bucket_sort
PRINT SHAPES,PRINT SHAPES monster university party Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES monster university party Laptop Ski...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For Apple iPhone 6,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Apple iP...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
SARK,SARK Angle Valve with Flange Faucet Set,"[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> SARK Angle Valve with Flange Faucet Set""]",,726.0,626.0,13.774104683195592,Home Improvement,Hardware,₹500–1K,2,10–20%,2
Sitaram,Sitaram Women's Top and Skirt Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Sitaram Ethnic Sets >> Sitaram Women's Top and Skirt Set""]",,3999.0,1599.0,60.01500375093774,Clothing,Women's Clothing,₹1K–2K,3,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For HTC One S,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For HTC One ...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Tokidoki,Tokidoki Unicornos Series 3 Figure,"[""Toys & School Supplies >> Action Figures >> Tokidoki Action Figures >> Tokidoki Unicornos Series 3 Figure (Multicolor)""]",,2779.0,2362.0,15.00539762504498,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
Lajo,Lajo Women's Salwar and Dupatta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Dupatta Set""]",,4000.0,2022.0,49.45,Clothing,Women's Clothing,₹2K–5K,4,40–60%,4
Discovery Toys,Discovery Toys MarbleworksÃƒÂ¢Ã‚Â® Marble Run Starter Set By,"[""Toys & School Supplies >> Action Figures >> Discovery Toys Action Figures >> Discovery Toys MarbleworksÃƒÂ¢Ã‚Â® Marble Run Starte...""]",,11435.0,9719.0,15.006558810669,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
PRINT SHAPES,PRINT SHAPES The Hunger girl Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES The Hunger girl Laptop Skin with Mo...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Wishkey,Wishkey Wishkey Combat Gun with flashing lights and Sound,"[""Toys & School Supplies >> Action Figures >> Wishkey Action Figures >> Wishkey Wishkey Combat Gun with flashing lights ...""]",,899.0,299.0,66.74082313681868,Toys & School Supplies,Action Figures,<₹500,1,60–80%,5
Aroma Comfort,Aroma Comfort Polyester Green Self Design Eyelet Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Green Self Design Eyelet...""]",,999.0,899.0,10.01001001001001,Home Furnishing,Curtains & Accessories,₹500–1K,2,10–20%,2
Lajo,Lajo Women's Salwar and Dupatta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Dupatta Set""]",,5500.0,2847.0,48.23636363636364,Clothing,Women's Clothing,₹2K–5K,4,40–60%,4
Lady Diana,Lady Diana Collection Lip Balm for Dry Lips Straberry,"[""Beauty and Personal Care >> Body and Skin Care >> Lip Care >> Lip Balms >> Lady Diana Lip Balms >> Lady Diana Collection Lip Balm for Dry Lips Stra...""]",,2500.0,1799.0,28.04,Beauty and Personal Care,Body and Skin Care,₹1K–2K,3,20–40%,3
Lajo,Lajo Women's Salwar and Dupatta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Dupatta Set""]",,5500.0,3372.0,38.690909090909095,Clothing,Women's Clothing,₹2K–5K,4,20–40%,3
Lovely,Lovely Plastic Desk Chair,"[""Furniture >> Outdoor & Cafeteria Furniture >> Outdoor Kids Seating >> Lovely Plastic Desk Chair (Finish Color - Multic...""]",,1399.0,999.0,28.591851322373124,Furniture,Outdoor & Cafeteria Furniture,₹500–1K,2,20–40%,3
Auto Power Gold,Auto Power Gold Butyl Auto Tube 3 Wheeler For E-Bike,"[""Sports & Fitness >> Outdoor & Adventure >> Cycling >> Tyres & Tube >> Auto Power Gold Tyres & Tube >> Auto Power Gold Butyl Auto Tube 3 Wheeler For E-...""]",,255.0,255.0,0.0,Sports & Fitness,Outdoor & Adventure,<₹500,1,0–10%,1
Cynthia's Fashion,"Cynthia's Fashion Women's, Girl's Kurta, Pyjama & Dupatta Set","[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Cynthia's Fashion Ethnic Sets >> Cynthia's Fashion Women's, Girl's Kurta, Pyjama ...""]",,3999.0,1999.0,50.01250312578145,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
PRINT SHAPES,PRINT SHAPES Deep ambition Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Deep ambition Laptop Skin with Mous...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES mind haker Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES mind haker Laptop Skin with Mouse p...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For Palm Pre,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Palm Pre...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES minion superhero Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES minion superhero Laptop Skin with M...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For LG CT810 Incite,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For LG CT810...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Aroma Comfort,Aroma Comfort Polyester Brown Self Design Eyelet Long Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Brown Self Design Eyelet...""]",,699.0,599.0,14.30615164520744,Home Furnishing,Curtains & Accessories,₹500–1K,2,10–20%,2
Blizzard Entertainment,Blizzard Entertainment World of Warcraft Illidan Funko POP! Vinyl Figure,"[""Toys & School Supplies >> Action Figures >> Blizzard Entertainment Action Figures >> Blizzard Entertainment World of Warcraft Illidan...""]",,3219.0,2736.0,15.00465983224604,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
SARK,SARK 2 in 1 Bib Cock with Flange Faucet Set,"[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> SARK 2 in 1 Bib Cock with Flange Faucet Set""]",,1580.0,1450.0,8.227848101265822,Home Improvement,Hardware,₹1K–2K,3,0–10%,1
MUA MAKEUP ACADEMY,MUA MAKEUP ACADEMY SWEET SHEEN DUSKY ROSE,"[""Beauty and Personal Care >> Body and Skin Care >> Lip Care >> Lip Balms >> MUA MAKEUP ACADEMY Lip Balms >> MUA MAKEUP ACADEMY SWEET SHEEN DUSKY ROSE (2.8 g)""]",5.0,550.0,350.0,36.36363636363637,Beauty and Personal Care,Body and Skin Care,<₹500,1,20–40%,3
Lajo,Lajo Women's Salwar and Dupatta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Dupatta Set""]",,4500.0,3372.0,25.066666666666663,Clothing,Women's Clothing,₹2K–5K,4,20–40%,3
SafeAnBTouch,SafeAnBTouch IC5001 Cold Pack,"[""Beauty and Personal Care >> Health Care >> Medicines & Treatment >> First Aid >> Hot & Cold Packs >> SafeAnBTouch Hot & Cold Packs >> SafeAnBTouch IC5001 Cold Pack (White, Multicolor)""]",,250.0,220.0,12.0,Beauty and Personal Care,Health Care,<₹500,1,10–20%,2
Aroma Comfort,Aroma Comfort Polyester Multi Color Striped Rod pocket Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Multi Color Striped Rod ...""]",,599.0,499.0,16.69449081803005,Home Furnishing,Curtains & Accessories,<₹500,1,10–20%,2
AdroitZ,AdroitZ Premium Phone Socket Holder For Sony Xperia SP,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Sony Xpe...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
69th Avenue,"69th Avenue 69SS0003-B6 Polyester, Steel Sliding Pin Shirt Stud","[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Shirt Studs >> 69th Avenue Shirt Studs >> 69th Avenue 69SS0003-B6 Polyester, Steel Sliding...""]",,599.0,539.0,10.01669449081803,Clothing,Men's Clothing,₹500–1K,2,10–20%,2
PRINT SHAPES,PRINT SHAPES Graphic Dancer Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Graphic Dancer Laptop Skin with Mou...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
The Loyal Subjects,The Loyal Subjects Diy Optimus Prime,"[""Toys & School Supplies >> Action Figures >> The Loyal Subjects Action Figures >> The Loyal Subjects Diy Optimus Prime (White)""]",,5023.0,4269.0,15.010949631694206,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
PRINT SHAPES,PRINT SHAPES Caution Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Caution Laptop Skin with Mouse pad ...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Aroma Comfort,Aroma Comfort Polyester Brown Printed Eyelet Window Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Brown Printed Eyelet Win...""]",,699.0,599.0,14.30615164520744,Home Furnishing,Curtains & Accessories,₹500–1K,2,10–20%,2
Whirlpool,Whirlpool Affresh Stainless Steel Cleaning Wipes Kitchen Cleaner,"[""Household Supplies >> Home Cleaning >> Kitchen Surface Cleaners >> Whirlpool Affresh Stainless Steel Cleaning Wipes...""]",,599.0,599.0,0.0,Household Supplies,Home Cleaning,₹500–1K,2,0–10%,1
Aroma Comfort,Aroma Comfort Polyester Purple Printed Eyelet Long Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Purple Printed Eyelet Lo...""]",,799.0,699.0,12.51564455569462,Home Furnishing,Curtains & Accessories,₹500–1K,2,10–20%,2
Hunter,Hunter Electric Insect Killer,"[""Kitchen & Dining >> Home Utilities >> Mosquito Killers >> Hunter Mosquito Killers >> Hunter Electric Insect Killer (Bat)""]",,595.0,595.0,0.0,Kitchen & Dining,Home Utilities,₹500–1K,2,0–10%,1
Atithee,Atithee Women's Top and Skirt Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Atithee Ethnic Sets >> Atithee Women's Top and Skirt Set""]",,2495.0,1695.0,32.06412825651302,Clothing,Women's Clothing,₹1K–2K,3,20–40%,3
Lajo,Lajo Women's Salwar and Kurta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Kurta Set""]",,3400.0,1714.0,49.58823529411765,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
Moulin Roty,Moulin Roty Les Petittes Merveilles Nighttime Shadows Castle / 9,"[""Toys & School Supplies >> Action Figures >> Moulin Roty Action Figures >> Moulin Roty Les Petittes Merveilles Nighttime Sh...""]",,4122.0,3503.0,15.016982047549732,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
Doctor Who,Doctor Who Prisoner Zero Action Figure,"[""Toys & School Supplies >> Action Figures >> Doctor Who Action Figures >> Doctor Who Prisoner Zero Action Figure (Multicolor)""]",,5329.0,4529.0,15.012197410395949,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
Whirlpool,Whirlpool Affresh Cooktop Cleaner Kitchen Cleaner,"[""Household Supplies >> Home Cleaning >> Kitchen Surface Cleaners >> Whirlpool Affresh Cooktop Cleaner Kitchen Cleane...""]",,599.0,599.0,0.0,Household Supplies,Home Cleaning,₹500–1K,2,0–10%,1
Sentinel,Sentinel Mak Furige Model 07,"[""Toys & School Supplies >> Action Figures >> Sentinel Action Figures >> Sentinel Mak Furige Model 07 (Multicolor)""]",,19345.0,16443.0,15.001292323597829,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
Aroma Comfort,Aroma Comfort Polyester Brown Self Design Eyelet Window Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Brown Self Design Eyelet...""]",,1999.0,1899.0,5.002501250625312,Home Furnishing,Curtains & Accessories,₹1K–2K,3,0–10%,1
OMRD,OMRD RD6697 Hot and cold Pack,"[""Beauty and Personal Care >> Health Care >> Medicines & Treatment >> First Aid >> Hot & Cold Packs >> OMRD Hot & Cold Packs >> OMRD RD6697 Hot and cold Pack (GREEN)""]",,399.0,269.0,32.581453634085214,Beauty and Personal Care,Health Care,<₹500,1,20–40%,3
Johhny Cash,"Johhny Cash 2006 ""Man In Black"" Action 7"" Figure","[""Toys & School Supplies >> Action Figures >> Johhny Cash Action Figures >> Johhny Cash 2006 \""Man In Black\"" Action 7\"" Figure...""]",,10318.0,8770.0,15.002907540220972,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
AdroitZ,AdroitZ Premium Phone Socket Holder For Sony Xperia ZL,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Sony Xpe...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For Samsung ATIV S,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Samsung ...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Hddecor,Hddecor Continental With 1 Meter Flexible Tube And Wall Hook Set Faucet Set,"[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> Hddecor Continental With 1 Meter Flexible Tube A...""]",,650.0,330.0,49.23076923076923,Home Improvement,Hardware,<₹500,1,40–60%,4
Kerastase,Kerastase Nutritive Bain Satin 1 Complete Nutrition Shampoo,"[""Beauty and Personal Care >> Hair Care >> Shampoos >> Kerastase Shampoos >> Kerastase Nutritive Bain Satin 1 Complete Nutrit...""]",,2925.0,2925.0,0.0,Beauty and Personal Care,Hair Care,₹2K–5K,4,0–10%,1
PRINT SHAPES,PRINT SHAPES mountain wolf Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES mountain wolf Laptop Skin with Mous...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Goblin,Goblin Hurricane Expandable  Check-in Luggage - 25.9,"[""Bags, Wallets & Belts >> Luggage & Travel >> Suitcases >> Goblin Suitcases >> Goblin Hurricane Expandable  Check-in Luggage - ...""]",,5895.0,3800.0,35.53859202714165,"Bags, Wallets & Belts",Luggage & Travel,₹2K–5K,4,20–40%,3
AdroitZ,AdroitZ Premium Phone Socket Holder For Galaxy Nexus,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Galaxy N...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES mary and max cartoon Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES mary and max cartoon Laptop Skin wi...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Aaina Home Decor,Aaina Home Decor Cloth Journal,"[""Pens & Stationery >> Office Supplies >> Files and Folders >> Aaina Home Decor Files and Folders >> Aaina Home Decor Cloth Journal (Set Of 1, Green)""]",,430.0,430.0,0.0,Pens & Stationery,Office Supplies,<₹500,1,0–10%,1
PRINT SHAPES,PRINT SHAPES Batman vs red superman Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Batman vs red superman Laptop Skin ...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Predator,"Predator Official Licensed7"" Vs Dutch 2 Pack","[""Toys & School Supplies >> Action Figures >> Predator Action Figures >> Predator Official Licensed7\"" Vs Dutch 2 Pack (Mu...""]",,12147.0,10324.0,15.00782086111797,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
sark,sark NO015 Faucet Set,"[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> sark NO015 Faucet Set""]",,1454.0,1288.0,11.416781292984869,Home Improvement,Hardware,₹1K–2K,3,10–20%,2
happy deals,happy deals 36 Crazy Loop Straws -value pack - assorted color,"[""Toys & School Supplies >> Action Figures >> happy deals Action Figures >> happy deals 36 Crazy Loop Straws -value pack - a...""]",,2872.0,2441.0,15.006963788300837,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
Lajo,Lajo Women's Salwar and Dupatta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Dupatta Set""]",,2500.0,1372.0,45.12,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
Lip Rageous,Lip Rageous Blue Raspberry LipBalm 4.25g Blue Raspberry,"[""Beauty and Personal Care >> Body and Skin Care >> Lip Care >> Lip Balms >> Lip Rageous Lip Balms >> Lip Rageous Blue Raspberry LipBalm 4.25g Blue Ra...""]",,1140.0,950.0,16.666666666666664,Beauty and Personal Care,Body and Skin Care,₹500–1K,2,10–20%,2
Sitaram,Sitaram Women's Top and Skirt Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Sitaram Ethnic Sets >> Sitaram Women's Top and Skirt Set""]",,3299.0,1599.0,51.53076689906032,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
Chap Ice,Chap Ice Chap Ice Tropical SPF-30 Lip Balm six different fruit flavor,"[""Beauty and Personal Care >> Body and Skin Care >> Lip Care >> Lip Balms >> Chap Ice Lip Balms >> Chap Ice Chap Ice Tropical SPF-30 Lip Balm six d...""]",,190.0,171.0,10.0,Beauty and Personal Care,Body and Skin Care,<₹500,1,0–10%,1
Ninecolours,Ninecolours Women's Churidar and Dupatta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Ninecolours Ethnic Sets >> Ninecolours Women's Churidar and Dupatta Set""]",,2000.0,659.0,67.05,Clothing,Women's Clothing,₹500–1K,2,60–80%,5
PRINT SHAPES,PRINT SHAPES psychic Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES psychic Laptop Skin with Mouse pad ...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Hasbro,Hasbro Star Wars Clone Wars Exclusive Vehicle Action Figure Playset The Search For Luke Skywalker,"[""Toys & School Supplies >> Action Figures >> Hasbro Action Figures >> Hasbro Star Wars Clone Wars Exclusive Vehicle Ac...""]",,10749.0,9136.0,15.006047074146434,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
Lajo,Lajo Women's Salwar and Kurta Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> Lajo Ethnic Sets >> Lajo Women's Salwar and Kurta Set""]",,3500.0,1714.0,51.02857142857143,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
AdroitZ,AdroitZ Premium Phone Socket Holder For Apple iPhone 5,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Apple iP...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Rainfun,Rainfun RF1003 Umbrella,"[""Toys & School Supplies >> School Supplies >> Umbrellas >> Rainfun Umbrellas >> Rainfun RF1003 Umbrella (MultiColor)""]",,699.0,325.0,53.50500715307582,Toys & School Supplies,School Supplies,<₹500,1,40–60%,4
Aroma Comfort,Aroma Comfort Polyester Dark Blue Plain Eyelet Window Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Dark Blue Plain Eyelet W...""]",,599.0,499.0,16.69449081803005,Home Furnishing,Curtains & Accessories,<₹500,1,10–20%,2
Vinex,Vinex Vinex Carrom Board - Club 35 inch Carrom Board,"[""Sports & Fitness >> Indoor Sports & Games >> Carrom >> Boards >> Vinex Boards >> Vinex Vinex Carrom Board - Club 35 inch Carrom B...""]",,2760.0,2649.0,4.021739130434782,Sports & Fitness,Indoor Sports & Games,₹2K–5K,4,0–10%,1
PRINT SHAPES,PRINT SHAPES Peacock Feather Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Peacock Feather Laptop Skin with Mo...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES Red razer logo Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Red razer logo Laptop Skin with Mou...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For Asus P565,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Asus P56...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Auto Power Gold,"Auto Power Gold Butyl Auto Tube 4 Wheeler For Santro,Indica , Wagnor-R","[""Sports & Fitness >> Outdoor & Adventure >> Cycling >> Tyres & Tube >> Auto Power Gold Tyres & Tube >> Auto Power Gold Butyl Auto Tube 4 Wheeler For Sa...""]",,450.0,450.0,0.0,Sports & Fitness,Outdoor & Adventure,<₹500,1,0–10%,1
Puma,Puma Ferrari Replica 18.5 L Laptop Backpack,"[""Bags, Wallets & Belts >> Bags >> Laptop Bags >> Puma Laptop Bags >> Puma Ferrari Replica 18.5 L Laptop Backpack (black)""]",,3999.0,3999.0,0.0,"Bags, Wallets & Belts",Bags,₹2K–5K,4,0–10%,1
Great Eastern,Great Eastern Soul Eater - Maka and Soul Notebook,"[""Toys & School Supplies >> Action Figures >> Great Eastern Action Figures >> Great Eastern Soul Eater - Maka and Soul Noteboo...""]",,3276.0,2784.0,15.018315018315018,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
Eaglemoss Publications,Eaglemoss Publications Dc Superhero Chess & Magazine 55 Doomsday Black Rook,"[""Toys & School Supplies >> Action Figures >> Eaglemoss Publications Action Figures >> Eaglemoss Publications Dc Superhero Chess & Maga...""]",,4118.0,3500.0,15.007285089849445,Toys & School Supplies,Action Figures,₹2K–5K,4,10–20%,2
AdroitZ,AdroitZ Premium Phone Socket Holder For Palm Treo 755p,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Palm Tre...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For Motorola Droid RAZR,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Motorola...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES despicable me 2 looking upwards Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES despicable me 2 looking upwards Lap...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
SAJNA CELEBRATIONS,SAJNA CELEBRATIONS Women's Nighty,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Night Dresses & Nighties >> SAJNA CELEBRATIONS Night Dresses & Nighties >> SAJNA CELEBRATIONS Women's Nighty (2 COTTON MATE...""]",,1350.0,725.0,46.2962962962963,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
AdroitZ,AdroitZ Premium Phone Socket Holder For Acer DX900,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Acer DX9...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
AdroitZ,AdroitZ Premium Phone Socket Holder For Samsung Galaxy S5,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Samsung ...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES MSI unleash the dragon Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES MSI unleash the dragon Laptop Skin ...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
